table,key,category,formula_type,ws_row_type,is_fixed,expression,description
Formula,LANDUSE_CHANGE_RATIO,landuse,status,all,False,child_target / child_status,Calculate change ratio: target_ha ÷ status_ha
Formula,LANDUSE_STATUS_PERCENT,landuse,status,all,False,child_status / parent_status * 100,Calculate status percentage: child status_ha ÷ parent status_ha × 100
Formula,LANDUSE_TARGET_PERCENT,landuse,status,all,False,child_target / parent_target * 100,Calculate target percentage: child target_ha ÷ parent target_ha × 100
Formula,1,renewable,status,all,True,,Solarenergie
Formula,10,renewable,status,all,True,,Endenergieangebot aus erneuerbaren Quellen gesamt
Formula,10.1,renewable,status,all,False,Renewable_10_3 + Renewable_10_4 + Renewable_10_5+Renewable_10_6,Endenergie aus Erneuerbaren Q. gesamt
Formula,10.1_target,renewable,ziel,all,False,Renewable_10_3 + Renewable_10_4 + Renewable_10_5+Renewable_10_6,Ziel formula for 10.1: Endenergie aus Erneuerbaren Q. gesamt
Formula,10.2,renewable,status,all,False,Renewable_9_4_3_3,Strom
Formula,10.2.1,renewable,status,all,False,Verbrauch_7,Stromverbrauch insgesamt
Formula,10.2.1_ziel_target,renewable,ziel,all,False,Verbrauch_7,Ziel formula for 10.2.1: Stromverbrauch insgesamt
Formula,10.2.2,renewable,status,all,False,Renewable_10_2 / Renewable_10_2_1 * 100,Anteil Erneuerb. an Stromverbrauch
Formula,10.2.2_ziel_target,renewable,ziel,all,False,Renewable_10_2 / Renewable_10_2_1 * 100,Ziel formula for 10.2.2: Anteil Erneuerb. an Stromverbrauch
Formula,10.2_ziel_target,renewable,ziel,all,False,Renewable_9_4_3_3,Ziel formula for 10.2: Strom
Formula,10.3,renewable,status,all,False,Renewable_10_3_1,Kraft/Licht/Inform.Komm.Tech./Kälte
Formula,10.3.1,renewable,status,all,False,Verbrauch_1_4 * Renewable_10_2_2 / 100,davon Strom
Formula,10.3.1_ziel_target,renewable,ziel,all,False,Verbrauch_1_4 * Renewable_10_2_2 / 100,Ziel formula for 10.3.1: davon Strom
Formula,10.3_ziel_target,renewable,ziel,all,False,Renewable_10_3_1,Ziel formula for 10.3: Kraft/Licht/Inform.Komm.Tech./Kälte
Formula,10.4,renewable,status,all,False,Renewable_10_4_1 + Renewable_10_4_3 + Renewable_10_4_2,Gebäudewärme
Formula,10.4.1,renewable,status,all,False,Renewable_10_4_1_3 + Renewable_10_4_1_1 + Renewable_10_4_1_2,davon Brennstoffe
Formula,10.4.1.1,renewable,status,all,False,Renewable_4_3_4_2,davon Kohlenwasserstoffe
Formula,10.4.1.1_ziel_target,renewable,ziel,all,False,Renewable_4_3_4_2,Ziel formula for 10.4.1.1: davon Kohlenwasserstoffe
Formula,10.4.1.2,renewable,status,all,False,Renewable_4_3_4_2,davon Kohlenwasserstoffe
Formula,10.4.1.2_ziel_target,renewable,ziel,all,False,Renewable_4_3_4_2,Ziel formula for 10.4.1.2: davon Kohlenwasserstoffe
Formula,10.4.1.3,renewable,status,all,False,Renewable_4_3_1,davon Kohlenwasserstoffe
Formula,10.4.1.3_ziel_target,renewable,ziel,all,False,Renewable_4_3_1,Ziel formula for 10.4.1.3: davon Kohlenwasserstoffe
Formula,10.4.1_ziel_target,renewable,ziel,all,False,Renewable_10_4_1_3 + Renewable_10_4_1_1 + Renewable_10_4_1_2,Ziel formula for 10.4.1: davon Brennstoffe
Formula,10.4.2,renewable,status,all,False,Renewable_1_1_1_1_2 + Renewable_7_1_2_3 + Renewable_7_1_4_3 + Renewable_5_4_2_4 + Renewable_6_1_3_2_4 + Renewable_8_2 + Renewable_4_4_2 + Renewable_9_3_2_1,davon Wärme
Formula,10.4.2_target,renewable,ziel,all,False,Renewable_1_1_1_1_2_target + Renewable_7_1_2_3_target + Renewable_7_1_4_3_target + Renewable_5_4_2_4_target + Renewable_6_1_3_2_4_target + Renewable_8_2_target + Renewable_4_4_2_target + Renewable_9_3_2_1_target,Sum of Gebäudewärme (Endenergie) from various sources: 1.1.1.1.2 + 7.1.2.3 + 7.1.4.3 + 5.4.2.4 + 6.1.3.2.4 + 8.2 + 4.4.2 + 9.3.2.1
Formula,10.4.3,renewable,status,all,False,Verbrauch_2_9_0 * Renewable_10_2_2 / 100,davon Strom
Formula,10.4.3_ziel_target,renewable,ziel,all,False,Verbrauch_2_9_0 * Renewable_10_2_2 / 100,Ziel formula for 10.4.3: davon Strom
Formula,10.4_ziel_target,renewable,ziel,all,False,Renewable_10_4_1 + Renewable_10_4_3 + Renewable_10_4_2,Ziel formula for 10.4: Gebäudewärme
Formula,10.5,renewable,status,all,False,Renewable_10_5_1 + Renewable_10_5_3 + Renewable_10_5_2,Prozesswärme
Formula,10.5.1,renewable,status,all,False,Renewable_10_5_1_1 + Renewable_10_5_1_2 + Renewable_10_5_1_3 + Renewable_10_5_1_4,davon Brennstoffe
Formula,10.5.1.1,renewable,status,all,False,Renewable_5_4_1_1,davon Kohlenwasserstoffe
Formula,10.5.1.1_ziel_target,renewable,ziel,all,False,Renewable_5_4_1_1,Ziel formula for 10.5.1.1: davon Kohlenwasserstoffe
Formula,10.5.1.2,renewable,status,all,False,Renewable_4_3_4_2,davon Wasserstoff
Formula,10.5.1.2_ziel_target,renewable,ziel,all,False,Renewable_4_3_4_2,Ziel formula for 10.5.1.2: davon Wasserstoff
Formula,10.5.1.3,renewable,status,all,False,Renewable_4_3_4_2,davon Kohlenwasserstoffe
Formula,10.5.1.3_ziel_target,renewable,ziel,all,False,Renewable_4_3_4_2,Ziel formula for 10.5.1.3: davon Kohlenwasserstoffe
Formula,10.5.1.4,renewable,status,all,False,Renewable_4_3_2,davon Kohlenwasserstoffe
Formula,10.5.1.4_ziel_target,renewable,ziel,all,False,Renewable_4_3_2,Ziel formula for 10.5.1.4: davon Kohlenwasserstoffe
Formula,10.5.1_ziel_target,renewable,ziel,all,False,Renewable_10_5_1_1 + Renewable_10_5_1_2 + Renewable_10_5_1_3 + Renewable_10_5_1_4,Ziel formula for 10.5.1: davon Brennstoffe
Formula,10.5.2,renewable,status,all,False,Renewable_4_3_4_2,davon Wärme
Formula,10.5.2_ziel_target,renewable,ziel,all,False,Renewable_4_3_4_2,Ziel formula for 10.5.2: davon Wärme
Formula,10.5.3,renewable,status,all,False,Verbrauch_3_6_0 * Renewable_10_2_2 / 100,davon Strom
Formula,10.5.3_target,renewable,ziel,all,False,Verbrauch_3_6_0_ziel * Renewable_10_2_2_target / 100,Ziel formula for 10.5.3: davon Strom
Formula,10.5_ziel_target,renewable,ziel,all,False,Renewable_10_5_1 + Renewable_10_5_3 + Renewable_10_5_2,Ziel formula for 10.5: Prozesswärme
Formula,10.6,renewable,status,all,False,Renewable_10_6_1 + Renewable_10_6_2,Mobile Anwendungen
Formula,10.6.1,renewable,status,all,False,Renewable_10_6_1_1 + Renewable_10_6_1_2 + Renewable_10_6_1_3,davon Kraftstoffe
Formula,10.6.1.1,renewable,status,all,False,FIXED VALUE: davon Wasserstoff (FC-Traktion),davon Wasserstoff
Formula,10.6.1.1_ziel_target,renewable,ziel,all,False,FIXED VALUE: davon Wasserstoff (FC-Traktion),Ziel formula for 10.6.1.1: davon Wasserstoff
Formula,10.6.1.2,renewable,status,all,False,Renewable_5_4_3_2,davon Kohlenwasserstoffe
Formula,10.6.1.2_ziel_target,renewable,ziel,all,False,Renewable_5_4_3_2,Ziel formula for 10.6.1.2: davon Kohlenwasserstoffe
Formula,10.6.1.3,renewable,status,all,False,Renewable_6_1_3_1_1 + Renewable_6_2_3 + Renewable_9_2_1_3,davon Kohlenwasserstoffe flüssig
Formula,10.6.1.3_ziel_target,renewable,ziel,all,False,Renewable_6_1_3_1_1 + Renewable_6_2_3 + Renewable_9_2_1_3,Ziel formula for 10.6.1.3: davon Kohlenwasserstoffe flüssig
Formula,10.6.1_ziel_target,renewable,ziel,all,False,Renewable_10_6_1_1 + Renewable_10_6_1_2 + Renewable_10_6_1_3,Ziel formula for 10.6.1: davon Kraftstoffe
Formula,10.6.2,renewable,status,all,False,Verbrauch_6_2 * Renewable_10_2_2 / 100,davon Strom
Formula,10.6.2_ziel_target,renewable,ziel,all,False,Verbrauch_6_2 * Renewable_10_2_2 / 100,Ziel formula for 10.6.2: davon Strom
Formula,10.6_ziel_target,renewable,ziel,all,False,Renewable_10_6_1 + Renewable_10_6_2,Ziel formula for 10.6: Mobile Anwendungen
Formula,10.7,renewable,status,all,False,Renewable_10_7_1 + Renewable_10_7_2 + Renewable_10_7_3 + Renewable_10_7_4,Brennstoffe
Formula,10.7.1,renewable,status,all,False,Renewable_4_3_4_2,davon Wasserstoff
Formula,10.7.1_ziel_target,renewable,ziel,all,False,Renewable_4_3_4_2,Ziel formula for 10.7.1: davon Wasserstoff
Formula,10.7.2,renewable,status,all,False,Renewable_5_4_3_2 + Renewable_5_4_1_1,davon Kohlenwasserstoffe
Formula,10.7.2_ziel_target,renewable,ziel,all,False,Renewable_5_4_3_2 + Renewable_5_4_1_1,Ziel formula for 10.7.2: davon Kohlenwasserstoffe
Formula,10.7.3,renewable,status,all,False,Renewable_10_6_1_3,davon Kohlenwasserstoffe
Formula,10.7.3_ziel_target,renewable,ziel,all,False,Renewable_10_6_1_3,Ziel formula for 10.7.3: davon Kohlenwasserstoffe
Formula,10.7.4,renewable,status,all,False,Renewable_4_3_1 + Renewable_4_3_2,davon Kohlenwasserstoffe
Formula,10.7.4_ziel_target,renewable,ziel,all,False,Renewable_4_3_1 + Renewable_4_3_2,Ziel formula for 10.7.4: davon Kohlenwasserstoffe
Formula,10.7_ziel_target,renewable,ziel,all,False,Renewable_10_7_1 + Renewable_10_7_2 + Renewable_10_7_3 + Renewable_10_7_4,Ziel formula for 10.7: Brennstoffe
Formula,10.8,renewable,status,all,False,Renewable_9_2_1_4,Grundstoff Methan
Formula,10.8_ziel_target,renewable,ziel,all,False,Renewable_9_2_1_4,Ziel formula for 10.8: Grundstoff Methan
Formula,10.9,renewable,status,all,True,CATEGORY: No calculation,Primärenergie-Einsatz Biobrennstoffe
Formula,10.9.1,renewable,status,all,False,Renewable_10_9_1_1 + Renewable_10_9_1_2 + Renewable_10_9_1_3,Brennstoffe
Formula,10.9.1.1,renewable,status,all,False,Renewable_5_1_2 + Renewable_5_2 + Renewable_5_3,davon Kohlenwasserstoffe
Formula,10.9.1.1_ziel_target,renewable,ziel,all,False,Renewable_5_1_2 + Renewable_5_2 + Renewable_5_3,Ziel formula for 10.9.1.1: davon Kohlenwasserstoffe
Formula,10.9.1.2,renewable,status,all,False,Renewable_6_1_1_2 + Renewable_6_1_2 + Renewable_6_2_2 + Renewable_6_2_1_2,davon Kohlenwasserstoffe
Formula,10.9.1.2_ziel_target,renewable,ziel,all,False,Renewable_6_1_1_2 + Renewable_6_1_2 + Renewable_6_2_2 + Renewable_6_2_1_2,Ziel formula for 10.9.1.2: davon Kohlenwasserstoffe
Formula,10.9.1.3,renewable,status,all,False,Renewable_4_3 + Renewable_4_4,davon Kohlenwasserstoffe
Formula,10.9.1.3_ziel_target,renewable,ziel,all,False,Renewable_4_3 + Renewable_4_4,Ziel formula for 10.9.1.3: davon Kohlenwasserstoffe
Formula,10.9.1_ziel_target,renewable,ziel,all,False,Renewable_10_9_1_1 + Renewable_10_9_1_2 + Renewable_10_9_1_3,Ziel formula for 10.9.1: Brennstoffe
Formula,10.9_ziel_target,renewable,ziel,all,True,CATEGORY: No calculation,Ziel formula for 10.9: Primärenergie-Einsatz Biobrennstoffe
Formula,10_ziel_target,renewable,ziel,all,True,,Ziel formula for 10: Endenergieangebot aus erneuerbaren Quellen gesamt
Formula,1.1,renewable,status,all,False,LandUse_LU_1.1,Solare Dachflächen
Formula,1.1.1,renewable,status,all,True,Renewable_1_1_1_1_1 + Renewable_1_1_1_1_2 + Renewable_1_1_1_1 + Renewable_4_1_1_1_1 + Renewable_4_1_1_1_1_1 + Renewable_4_1_1_1_1_2 + Renewable_9_2_1_1_1_1,Solarthermie
Formula,1.1.1.1,renewable,status,all,True,,Anteil an solaren Dachflächen
Formula,1.1.1.1.1,renewable,status,all,True,,Energieertrag
Formula,1.1.1.1.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 1.1.1.1.1: Energieertrag
Formula,1.1.1.1.2,renewable,status,all,False,Renewable_1_1 * (Renewable_1_1_1_1/100) * Renewable_1_1_1_1_1 / 1000,"Gebäudewärme
Building heat from solar thermal roof installations"
Formula,1.1.1.1.2_ziel_target,renewable,ziel,all,False,Renewable_1_1 * (Renewable_1_1_1_1/100) * Renewable_1_1_1_1_1 / 1000,"Ziel formula for 1.1.1.1.2: Gebäudewärme
Building heat from solar thermal roof installations"
Formula,1.1.1.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 1.1.1.1: Anteil an solaren Dachflächen
Formula,1.1.1_ziel_target,renewable,ziel,all,True,Renewable_1_1_1_1_1 + Renewable_1_1_1_1_2 + Renewable_1_1_1_1 + Renewable_4_1_1_1_1 + Renewable_4_1_1_1_1_1 + Renewable_4_1_1_1_1_2 + Renewable_9_2_1_1_1_1,Ziel formula for 1.1.1: Solarthermie
Formula,1.1.2,renewable,status,all,True,Renewable_1_1_2_1 + Renewable_2_1_1_2_1 + Renewable_2_1_1_2_2 + Renewable_2_1_1_2_3 + Renewable_4_2_1_1_2_1 + Renewable_4_2_1_1_2_2 + Renewable_4_2_1_1_2_3 + Renewable_4_2_1_1_2_4,Solarstrom
Formula,1.1.2.1,renewable,status,all,False,100 - Renewable_1_1_1_1,"Anteil an solaren Dachflächen (Strom)
Share of roof area for PV (100% - thermal share)"
Formula,1.1.2.1.1,renewable,status,all,True,,Energieertrag
Formula,1.1.2.1.1_target,renewable,ziel,all,False,Renewable_1_1_zeil *Renewable_1_1_2_1_zeil/100* Renewable_1_1_2_1_1_zeil,Ziel formula for 1.1.2.1.1: Energieertrag
Formula,1.1.2.1.2,renewable,status,all,False,Renewable_1_1 * Renewable_1_1_2_1 / 100 * Renewable_1_1_2_1_1 / 1000,Bruttostromerzeugung
Formula,1.1.2.1.2.1,renewable,status,all,True,,Vollbetriebstunden jährlich
Formula,1.1.2.1.2.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 1.1.2.1.2.1: Vollbetriebstunden jährlich
Formula,1.1.2.1.2.2,renewable,status,all,False,Renewable_1_1_2_1_2 / Renewable_1_1_2_1_2_1 * 1000,"Installierte Leistung
Installed capacity = Generation / Full-load hours"
Formula,1.1.2.1.2.2_target,renewable,ziel,all,False,Renewable_1_1_2_1_2_ziel / Renewable_1_1_2_1_2_1_ziel * 1000,"Ziel formula for 1.1.2.1.2.2: Installierte Leistung
Installed capacity = Generation / Full-load hours"
Formula,1.1.2.1.2_target,renewable,ziel,all,False,Renewable_1_1_ziel * Renewable_1_1_2_1_ziel / 100 * Renewable_1_1_2_1_1_ziel / 1000,Ziel formula for 1.1.2.1.2: Bruttostromerzeugung
Formula,1.1.2.1_target,renewable,ziel,all,False,100-Renewable_1_1_1_1_ziel,
Formula,1.1.2.1_ziel_target,renewable,ziel,all,False,100 - AnteilThermie,"Ziel formula for 1.1.2.1: Anteil an solaren Dachflächen (Strom)
Share of roof area for PV (100% - thermal share)"
Formula,1.1.2_ziel_target,renewable,ziel,all,True,Renewable_1_1_2_1 + Renewable_2_1_1_2_1 + Renewable_2_1_1_2_2 + Renewable_2_1_1_2_3 + Renewable_4_2_1_1_2_1 + Renewable_4_2_1_1_2_2 + Renewable_4_2_1_1_2_3 + Renewable_4_2_1_1_2_4,Ziel formula for 1.1.2: Solarstrom
Formula,11.3,renewable,status,all,False,Renewable_11_1+ Renewable_11_2,
Formula,11.3_target,renewable,ziel,all,False,Renewable_11_1+Renewable_11_2,
Formula,11.4,renewable,status,all,False,Renewable_11_1+Renewable_11_2,
Formula,1.1_ziel_target,renewable,ziel,all,False,LandUse_LU_1.1,Ziel formula for 1.1: Solare Dachflächen
Formula,1.2,renewable,status,all,False,LandUse_LU_2.1,Solar genutzte Freiflächen
Formula,12,renewable,status,all,False,Renewable_11_1+Renewable_11_2,
Formula,1.2.1,renewable,status,all,True,Renewable_1_1_2_1_1 + Renewable_1_1_2_1_2 + Renewable_1_2_1_1 + Renewable_1_2_1_2 + Renewable_4_1_2_1_1 + Renewable_4_1_2_1_2,Solarstrom
Formula,1.2.1.1,renewable,status,all,True,,Energieertrag
Formula,1.2.1.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 1.2.1.1: Energieertrag
Formula,1.2.1.2,renewable,status,all,False,LandUse_LU_2.1 * Renewable_1_2_1_1 / 1000,Bruttostromerzeugung
Formula,1.2.1.2.1,renewable,status,all,True,,Vollbetriebstunden jährlich
Formula,1.2.1.2.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 1.2.1.2.1: Vollbetriebstunden jährlich
Formula,1.2.1.2.2,renewable,status,all,False,Renewable_1_2_1_2 / Renewable_1_2_1_2_1 * 1000,"Installierte Leistung
Installed capacity for ground-mounted PV"
Formula,1.2.1.2.2_ziel_target,renewable,ziel,all,False,Renewable_1_2_1_2 / Renewable_1_2_1_2_1 * 1000,"Ziel formula for 1.2.1.2.2: Installierte Leistung
Installed capacity for ground-mounted PV"
Formula,1.2.1.2_ziel_target,renewable,ziel,all,False,LandUse_LU_2.1 * Renewable_1_2_1_1 / 1000,Ziel formula for 1.2.1.2: Bruttostromerzeugung
Formula,1.2.1_ziel_target,renewable,ziel,all,True,Renewable_1_1_2_1_1 + Renewable_1_1_2_1_2 + Renewable_1_2_1_1 + Renewable_1_2_1_2 + Renewable_4_1_2_1_1 + Renewable_4_1_2_1_2,Ziel formula for 1.2.1: Solarstrom
Formula,1.2_target,renewable,ziel,all,False,LandUse_LU_2.1_ziel,Ziel formula for 1.2: Solar genutzte Freiflächen
Formula,1_ziel_target,renewable,ziel,all,True,,Ziel formula for 1: Solarenergie
Formula,2.1,renewable,status,all,True,Renewable_6_2_1_1 + Renewable_6_2_1_2 + Renewable_1_1_2_1_1 + Renewable_1_1_2_1_2 + Renewable_1_2_1_1 + Renewable_1_2_1_2 + Renewable_4_1_2_1_1 + Renewable_4_1_2_1_2 + Renewable_2_2_1_1 + Renewable_2_2_1_2 + Renewable_2_1_1 + Renewable_4_2_1_1 + Renewable_9_2_1_1 + Renewable_9_2_1_2 + Renewable_9_2_1_3 + Renewable_9_2_1_4 + Renewable_9_2_1_5,Onshore-Windstrom
Formula,2.1.1,renewable,status,all,False,LandUse_LU_6,Windparkfläche
Formula,2.1.1.1,renewable,status,all,True,,spezifischer Flächenbedarf
Formula,2.1.1.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 2.1.1.1: spezifischer Flächenbedarf
Formula,2.1.1.2,renewable,status,all,False,Renewable_2_1_1 / Renewable_2_1_1_1,"Installierte Leistung
Installed capacity = Area / Specific area requirement"
Formula,2.1.1.2.1,renewable,status,all,True,,Vollbetriebstunden jährlich
Formula,2.1.1.2.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 2.1.1.2.1: Vollbetriebstunden jährlich
Formula,2.1.1.2.2,renewable,status,all,False,Renewable_2_1_1_2 * Renewable_2_1_1_2_1 / 1000,"Bruttostromerzeugung jährlich
Annual generation = Capacity × Full-load hours"
Formula,2.1.1.2.2_ziel_target,renewable,ziel,all,False,Renewable_2_1_1_2 * Renewable_2_1_1_2_1 / 1000,"Ziel formula for 2.1.1.2.2: Bruttostromerzeugung jährlich
Annual generation = Capacity × Full-load hours"
Formula,2.1.1.2.3,renewable,status,all,False,Renewable_2_1_1_2_2 * 1000 / Renewable_2_1_1,"Energieertrag
Energy yield per unit area"
Formula,2.1.1.2.3_ziel_target,renewable,ziel,all,False,Renewable_2_1_1_2_2 * 1000 / Renewable_2_1_1,"Ziel formula for 2.1.1.2.3: Energieertrag
Energy yield per unit area"
Formula,2.1.1.2_ziel_target,renewable,ziel,all,False,Renewable_2_1_1 / Renewable_2_1_1_1,"Ziel formula for 2.1.1.2: Installierte Leistung
Installed capacity = Area / Specific area requirement"
Formula,2.1.1_ziel_target,renewable,ziel,all,False,LandUse_LU_6,Ziel formula for 2.1.1: Windparkfläche
Formula,2.1_ziel_target,renewable,ziel,all,True,Renewable_6_2_1_1 + Renewable_6_2_1_2 + Renewable_1_1_2_1_1 + Renewable_1_1_2_1_2 + Renewable_1_2_1_1 + Renewable_1_2_1_2 + Renewable_4_1_2_1_1 + Renewable_4_1_2_1_2 + Renewable_2_2_1_1 + Renewable_2_2_1_2 + Renewable_2_1_1 + Renewable_4_2_1_1 + Renewable_9_2_1_1 + Renewable_9_2_1_2 + Renewable_9_2_1_3 + Renewable_9_2_1_4 + Renewable_9_2_1_5,Ziel formula for 2.1: Onshore-Windstrom
Formula,2.2,renewable,status,all,True,Renewable_2_2_1,Offshore-Windstrom
Formula,2.2.1,renewable,status,all,True,,Install. Offshore-Leistung Deutschland
Formula,2.2.1.1,renewable,status,all,True,,Vollbetriebstunden jährlich
Formula,2.2.1.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 2.2.1.1: Vollbetriebstunden jährlich
Formula,2.2.1.2,renewable,status,all,False,Renewable_2_2_1 * Renewable_2_2_1_1 / 1000,"Bruttostromerzeugung Deutschland
Germany-wide offshore generation"
Formula,2.2.1.2.1,renewable,status,all,True,,Einwohner Deutschland
Formula,2.2.1.2.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 2.2.1.2.1: Einwohner Deutschland
Formula,2.2.1.2.2,renewable,status,all,True,,Energieverbraucher Deutschland 100%EE
Formula,2.2.1.2.2_ziel_target,renewable,ziel,all,True,,Ziel formula for 2.2.1.2.2: Energieverbraucher Deutschland 100%EE
Formula,2.2.1.2.3,renewable,status,all,False,Renewable_2_2_1_2 / Renewable_2_2_1_2_1 * Renewable_2_2_1_2_2,"Bruttostromerz.Anteil Deutschland 100%EE
Regional share of offshore generation"
Formula,2.2.1.2.3_ziel_target,renewable,ziel,all,False,Renewable_2_2_1_2 / Renewable_2_2_1_2_1 * Renewable_2_2_1_2_2,"Ziel formula for 2.2.1.2.3: Bruttostromerz.Anteil Deutschland 100%EE
Regional share of offshore generation"
Formula,2.2.1.2_ziel_target,renewable,ziel,all,False,Renewable_2_2_1 * Renewable_2_2_1_1 / 1000,"Ziel formula for 2.2.1.2: Bruttostromerzeugung Deutschland
Germany-wide offshore generation"
Formula,2.2.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 2.2.1: Install. Offshore-Leistung Deutschland
Formula,2.2_ziel_target,renewable,ziel,all,True,Renewable_2_2_1,Ziel formula for 2.2: Offshore-Windstrom
Formula,3.,renewable,status,all,False,Renewable_5_4_3_1 + Renewable_5_4_3_2 + Renewable_6_1_3_1 + Renewable_6_1_3_1_1 + Renewable_6_1_3_2 + Renewable_6_1_3_2_1 + Renewable_6_1_3_2_2 + Renewable_6_1_3_2_3 + Renewable_6_1_3_2_4 + Renewable_10_3_1 + Renewable_4_1_3_1 + Renewable_4_1_3_2 + Renewable_4_1_3_3 + Renewable_4_1_3_4 + Renewable_3_1 + Renewable_3_1_1 + Renewable_3_1_1_1 + Renewable_3_1_1_2 + Renewable_4_3_1 + Renewable_4_3_2 + Renewable_4_3_3 + Renewable_4_3_3_1 + Renewable_4_3_3_2 + Renewable_4_3_3_3 + Renewable_4_3_3_4 + Renewable_4_3_4 + Renewable_4_3_4_1 + Renewable_4_3_4_2 + Renewable_9_3_1_1 + Renewable_9_3_3 + Renewable_9_4_3_2 + Renewable_9_2_1_3_1 + Renewable_9_2_1_3_2 + Renewable_9_3_1 + Renewable_9_3_1_2 + Renewable_9_3_2 + Renewable_9_3_2_1 + Renewable_9_3_4 + Renewable_9_4_3_1 + Renewable_9_4_3_3 + Renewable_7_1_4_3_1 + Renewable_7_1_4_3_2 + Renewable_7_1_4_3_3 + Renewable_7_1_4_3_4,Laufwasser
Formula,3.1,renewable,status,all,True,,Bodenfläche Nds.
Formula,3.1.1,renewable,status,all,True,,Nutzanteil am techn. Potenzial
Formula,3.1.1.1,renewable,status,all,True,,Energieertrag (techn. Potenzial)
Formula,3.1.1.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 3.1.1.1: Energieertrag (techn. Potenzial)
Formula,3.1.1.2,renewable,status,all,False,Renewable_3_1 * Renewable_3_1_1 / 100 * Renewable_3_1_1_1 / 1000,"Bruttostromerzeugung
Hydro power generation from run-of-river"
Formula,3.1.1.2_ziel_target,renewable,ziel,all,False,Renewable_3_1 * Renewable_3_1_1 / 100 * Renewable_3_1_1_1 / 1000,"Ziel formula for 3.1.1.2: Bruttostromerzeugung
Hydro power generation from run-of-river"
Formula,3.1.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 3.1.1: Nutzanteil am techn. Potenzial
Formula,3.1_ziel_target,renewable,ziel,all,True,,Ziel formula for 3.1: Bodenfläche Nds.
Formula,3._ziel_target,renewable,ziel,all,False,Renewable_5_4_3_1 + Renewable_5_4_3_2 + Renewable_6_1_3_1 + Renewable_6_1_3_1_1 + Renewable_6_1_3_2 + Renewable_6_1_3_2_1 + Renewable_6_1_3_2_2 + Renewable_6_1_3_2_3 + Renewable_6_1_3_2_4 + Renewable_10_3_1 + Renewable_4_1_3_1 + Renewable_4_1_3_2 + Renewable_4_1_3_3 + Renewable_4_1_3_4 + Renewable_3_1 + Renewable_3_1_1 + Renewable_3_1_1_1 + Renewable_3_1_1_2 + Renewable_4_3_1 + Renewable_4_3_2 + Renewable_4_3_3 + Renewable_4_3_3_1 + Renewable_4_3_3_2 + Renewable_4_3_3_3 + Renewable_4_3_3_4 + Renewable_4_3_4 + Renewable_4_3_4_1 + Renewable_4_3_4_2 + Renewable_9_3_1_1 + Renewable_9_3_3 + Renewable_9_4_3_2 + Renewable_9_2_1_3_1 + Renewable_9_2_1_3_2 + Renewable_9_3_1 + Renewable_9_3_1_2 + Renewable_9_3_2 + Renewable_9_3_2_1 + Renewable_9_3_4 + Renewable_9_4_3_1 + Renewable_9_4_3_3 + Renewable_7_1_4_3_1 + Renewable_7_1_4_3_2 + Renewable_7_1_4_3_3 + Renewable_7_1_4_3_4,Ziel formula for 3.: Laufwasser
